target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
FAM53B	0.1767166504179375	0.9179579599157831	1.825022041895732	3.1902088061902383	1	9.75765822363013	0.22787205758501708	0.006359097591981044	0.22151295999303597	0.47557085441368024	0.47557085441368024
RAB7L1	0.4097734611648797	0.9179579599157831	0.6794578873435384	15.832833338014781	1	8.972625037015836	1.1309166670010529	0.05260985662330817	1.0783068103777476	0.5068150304720113	1.0783068103777476
ALOXE3	0.47106654359686007	0.9179579599157831	0.5194730660273734	53.046459820983344	1	4.567072093878134	3.7890328443559533	0.31491943913221226	3.4741134052237412	1.4126829569519115	3.4741134052237412
SUDS3	0.5915932214775165	0.9179579599157831	0.28786302218539817	2.3823894093345874	1	8.762997248886512	0.1701706720953271	0.006302405801083544	0.16386826629424414	0.5220247042582473	0.5220247042582473
TMEM178B	0.25966132582267765	0.9179579599157831	1.2705617319633689	119.80531326123264	1	6.529635991365779	8.557522375802334	0.42788073390378123	8.129641641898552	0.9936680648424926	8.129641641898552
CTA-276O3.4	0.30879084275306534	0.9179579599157831	1.0358404825755727	7.111345791578551	1	4.207025949690009	0.5079532708270393	0.13567710444190462	0.3722761663851347	1.4237952176797861	1.4237952176797861
CDCA5	0.23131352798547128	0.9179579599157831	1.4327661706889216	29.77518968841881	1	6.8841234587489515	2.1267992634584894	0.029888372766254296	2.096910890692232	0.8928621901735274	2.096910890692232
EPB41L5	0.2554540142033702	0.9179579599157831	1.2932275011363075	13.846525349664951	1	8.786519950695599	0.9890375249760697	0.010627647370775829	0.9784098776052921	0.520150755666523	0.9784098776052921
ZMYND8	0.3115944365996051	0.9179579599157831	1.023905351447329	6.94010275108663	1	12.492392256104308	0.4957216250776168	0.007868703312119365	0.48785292176549705	0.5466495384645647	0.5466495384645647
ADRA2B	0.5659674962656999	0.9179579599157831	0.32947651743793926	48.668160460432425	1	3.703456864823139	3.476297175745173	0.171521852059965	3.304775323685208	1.4010785444394824	3.304775323685208
ACE2	0.6227186226494289	0.9179579599157831	0.2420650034351084	28.015348772855567	1	3.560792846181882	2.001096340918255	0.1433003426707276	1.8577959982475274	1.3872082774334256	1.8577959982475274
ANAPC7	0.3114242124225978	0.9179579599157831	1.0246260172969173	5.35817090354932	1	10.422498111208533	0.38272649311066664	0.0032730553149607627	0.37945343779570495	0.47545238335279233	0.47545238335279233
FAM21FP	0.5939314845230843	0.9179579599157831	0.2842462502164196	6.9307760529647835	1	5.825323573909484	0.49505543235462685	0.05148803491343718	0.4435673974411902	1.2090409911564541	1.2090409911564541
MAPK8	0.5241190905644457	0.9179579599157831	0.40578025232127146	3.845765194677971	1	8.998195562777644	0.2746975139055694	0.00845328963575484	0.26624422426981453	0.505177385465915	0.505177385465915
TBC1D3F	0.3901846436810633	0.9179579599157831	0.7383665176994718	5.464393176955371	1	12.708004942303381	0.3903137983539547	9.641332699468846e-4	0.38934966508400815	0.5603501276864488	0.5603501276864488
MRPL16	0.5659159218372871	0.9179579599157831	0.3295640198127927	4.157076978261882	1	7.446423432388871	0.29693406987584875	0.00791836086475824	0.2890157090110905	0.7220355505525169	0.7220355505525169
IGFBP2	0.4988454626445583	0.9179579599157831	0.45739176916406876	53.2975721417766	1	8.199268921691209	3.8069694386983293	0.012341054543130853	3.7946283841551973	0.5836470509343603	3.7946283841551973
CLIC6	0.5243959929455551	0.9179579599157831	0.4052389094290447	40.06240625589146	1	7.215053999327911	2.861600446849392	0.024583612207723343	2.8370168346416667	0.787951935327977	2.8370168346416667
AGK	0.40207879941888086	0.9179579599157831	0.7021004858358637	5.774248825663919	1	8.722855815259374	0.41244634469027963	0.006216848301443894	0.40622949638883604	0.5253265874962857	0.5253265874962857
USP32P1	0.32819929514859464	0.9179579599157831	0.9559898868986991	16.938483564971797	1	4.960533565323644	1.209891683212271	0.09162157049023185	1.1182701127220394	1.3760026095256717	1.3760026095256717
RAN	0.358544150296746	0.9179579599157831	0.8429860602133132	13.568204336105794	1	11.421505924411361	0.9691574525789858	0.0012964609735885823	0.9678609916053966	0.4971876907456932	0.9678609916053966
CTAGE6	0.46452558877725525	0.9179579599157831	0.5349681827568133	54.40360322255824	1	7.4609555340094955	3.8859716587541606	0.219773118941482	3.6661985398126777	0.7183199525290889	3.6661985398126777
AP1B1	0.2368371814742565	0.9179579599157831	1.3993216504000614	18.47799801966947	1	12.08050932496979	1.3198570014049618	0.003641013904536079	1.3162159875004262	0.5241204231576985	1.3162159875004262
RP11-115C21.4	0.6127770461511574	0.9179579599157831	0.256150770778369	16.634769664850886	1	2.771731626981024	1.188197833203634	0.3093806590209671	0.8788171741826676	1.2566836994564838	1.2566836994564838
GRAMD4P4	0.5410470903975471	0.9179579599157831	0.3736025466259747	44.309952186022834	1	2.533935373396315	3.164996584715917	0.9960101156801379	2.1689864690357785	1.2015415328642225	2.1689864690357785
FAM86C2P	0.19418899191258987	0.9179579599157831	1.685547168758518	11.780990255542251	1	7.483529359876338	0.8414993039673039	0.05570024100297079	0.7857990629643329	0.7126677015199328	0.7857990629643329
GIF	0.32430918961773625	0.9179579599157831	0.9714886689121869	9.010252594196993	1	5.042350282745365	0.6435894710140712	0.1734507955480126	0.47013867546605836	1.3654833778874391	1.3654833778874391
RP11-175I17.2	0.5769179126219611	0.9179579599157831	0.31124384649668	6.200070716134995	1	6.343174004910507	0.4428621940096426	0.027943622379733905	0.4149185716299086	1.0491027337657095	1.0491027337657095
FAM115A	0.6195152336148784	0.9179579599157831	0.24654949313642405	5.9199369023852775	1	7.3534883185633	0.4228526358846626	0.018355425772452413	0.40449721011221024	0.7471113172788596	0.7471113172788596
